hotel_name,rating,review_content
golden-pearl-tangalle-beach, 7.5 ,Pool facilities close by 6 for cleaning meant to be open by 7.30 am but waited for this to open also.Admittedly there was heavy rain but had been keen fir a relaxing swim.Was great once open
golden-pearl-tangalle-beach, 6.7 ,"Pool, beach, view and breakfast. Honestly place could be just amazing if the staff was better. Very unfriendly and lazy staff. Had to ask for my room to be cleaned everyday even though the sign had been on the door more than 5 hours. Every day! Meanwhile the staff is chilling in the bar all day long. Most can barely understand simple English, sad and frustrating for an international establishment. Icing on the cake they organised some sort of school party with 40 people in the garden (where hotel guests can actually rest and enjoy the swimming pool/sea usually) and like if it wasn't enough turned the music so loud I could feel the basses from my room. Completely unacceptable. Hated the place that day and honestly felt compeled to leave the hotel until late afternoon. Will never go back, ever."
golden-pearl-tangalle-beach, 2.5 ,"Nothing at all Service of the Security staff is very poor. Toilet was not cleaned properly toilet, used  paper towels and linen  towels were all over the toilet. Bed and pillows are not comfortable."
golden-pearl-tangalle-beach, 9.0 ,
golden-pearl-tangalle-beach, 10 ,
golden-pearl-tangalle-beach, 9.0 ,
golden-pearl-tangalle-beach, 9.0 ,
golden-pearl-tangalle-beach, 8.0 ,
golden-pearl-tangalle-beach, 6.7 ,Clean comfortable rooms  Breakfast was rather poor for what we paid ... did not have spa and gym as per their website ! Certainly not enough sun beds !! People had to reserve them early at breakfast time for the afternoon .... not so value for money in Sri Lanka 
golden-pearl-tangalle-beach, 8.0 ,"The staff were nice and the hotel itself is relatively new. There was a very loud party taking place during the late afternoon/evening we arrived. The staff assured us it would finish by 10.30 pm and it did, but it wasn't the most welcoming atmosphere as the families holding said party had pretty much commandeered the pool and outdoor area. The loud music kept us inside our room when it would have been nice to enjoy the balcony on our first evening there. 
The hotel's restaurant needs to improve. As typical with many Sri Lankan hotels at this price point, ordering anything outside rice and curry is a risk. Don't order the pizza.
"
golden-pearl-tangalle-beach, 8.0 ,"Value for moneyFriendly staff Food was bad and only couple of options. Probably because of Covid19 and resources are low."
golden-pearl-tangalle-beach, 10 ,"New building very close to the ocean. 
The bedsheets were very comfortable. "
golden-pearl-tangalle-beach, 8.0 ,"Great service, nice pool"
golden-pearl-tangalle-beach, 9.0 ,"Location, pool, very friendly staff, room and just general small hotel vibe.  No fresh seafood available, which was a shame with the fisherman literally hauling in fresh fish next to the hotel.
The bar list could use an update to include cocktails. "
golden-pearl-tangalle-beach, 9.6 ,Very friendly and helpful staff..  Nothing to complain.
golden-pearl-tangalle-beach, 10 ,The staff was so nice! They helped me arrange a surprise birthday cake for my boyfriend's birthday and prepared everything! The room was big and very comfortable and the location was right on the beach!
golden-pearl-tangalle-beach, 8.3 ,probably one of the best options if you want to stay in Tangalle close to the center/restaurants overpriced for what you get
golden-pearl-tangalle-beach, 7.9 ,"Beautifully design hotel, Comfortable beds, Nothing"
sinharaja-forest-gate, 10 ,"Location 
Quietness
View
Meals
Friendly staff Non Contactability of hotel staff"
sinharaja-forest-gate, 10 ,"The good place, and friendly staff, like to visit again once"
sinharaja-forest-gate, 10 ,The food is very good. 
sinharaja-forest-gate, 5.8 ,The location was amazing and the staff very helpful. Sinharaja Nature Reserve is right on the doorstep and the tour guide arranged for us was very knowledgeable. The room was like a wooden crate with little ventilation and had a horrible smell. I was glad we only booked to stay for one night.
sinharaja-forest-gate, 4.6 ,Nafing since lost the chance coz I can't contact staff Very hard to contact staff 
sinharaja-forest-gate, 2.5 ,I was on my way to Deniyaya and on my way I got a call that they cannot give me the room!! Unpleasant experiences!!
sinharaja-forest-gate, 10 ,"*. Location*. Staff service and their friendly service*. Very next to the sinharaja forest*. Good food that value for money*. Great architecture / rooms / I mean design*. *. Google maps leads you wrong directions, so don't use it beyond deniyaya*. Rooms are hot in day time, it's better they can fix ac its better for guests who stays there in day time.*. No phone access or wi fi access...to that area*."
sinharaja-forest-gate, 10 ,"Amazing place very close to Sinharaja Forest. Nice and helpful staff, good food and great swimming pool. Fully recommend!"
sinharaja-forest-gate, 10 ,"Very nice location, and very close the forest easy access for the hike. 
We did the hike with the hotel. It was a nice experience and saw many animals. The rooms don’t have sound proof. "
sinharaja-forest-gate, 5.0 ,"The location was the only positive thing. It's situated right next to the sinharaja forest entrance. Superior 5 bedded room was a normal triple room with 2 additional beds pushed in. Cost was double, size was the same. No mosquito nets unlike other rooms. No electric kettle as they said it got burnt by the previous client. So no tea making facilities. This bed room which was in between 2 other rooms was 80 US dollars where as a separate cabana room with more space was 32.5 dollars. With 5 beds there was hardly any space. Meals were expensive but quite average. Not tasty at all. No choice for breakfast when our requirements were told. They virtually gave the same menu on both days. Within the hotel there wasn't much to do except for a small pool. Amendments made in booking.com wasn't acknowledged so I had to argue with the hotel management. They said that the booking.com update wasn't received by them. I showed my email received through booking.com to them to finally convince them. This might be an issue for tourists who book through web. As they said that they should have been informed through phone other than for what was done through booking.com!"
